Batch ID,Product,Line ID,Shift,Operator,Start Time,End Time,Ambient Temp (°C),Step No.,Process Step,Raw Materials (kg),Lot Number(s),Quantity Deviation (%),Equipment Used,Equipment ID/Model,Control Parameter,Setpoint Value,Measured Value,Unit,Tolerance Range,Alarm (Y/N),Alarm Type,SPC Status,Sensor Calibrated (Y/N),Energy Consumption (kWh),Maintenance Flag (Y/N),Operator Notes,Quality Check (Y/N)
YOG-033,Yogurt,Line-2,A,Op-303,2025-02-11 07:00:00,2025-02-11 07:20:00,25.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT1829,-1.21,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.75,min,4 to 6,N,None,In Control,N,8.56,N,Operator verified,Y
YOG-033,Yogurt,Line-2,A,Op-303,2025-02-11 07:20:00,2025-02-11 07:35:00,25.6,2,Homogenization,Milk Mix (1000),Milk Mix-LOT4199,5.65,Homogenizer,APV Gaulin,Pressure,200.0,196.4,bar,170 to 230,N,None,In Control,N,6.55,N,All normal,Y
YOG-033,Yogurt,Line-2,A,Op-303,2025-02-11 07:35:00,2025-02-11 07:55:00,25.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6007,-6.26,Fermentation Tank,Alfa Laval,Temp,43.0,43.2,°C,40 to 46,N,None,In Control,N,8.04,N,Sensor recalibrated,Y
YOG-033,Yogurt,Line-2,A,Op-303,2025-02-11 07:35:00,2025-02-11 07:55:00,25.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6007,-6.26,Fermentation Tank,Alfa Laval,Time,240.0,246.53,min,210 to 270,N,None,In Control,N,8.92,N,All normal,Y
YOG-033,Yogurt,Line-2,A,Op-303,2025-02-11 07:55:00,2025-02-11 08:10:00,25.6,4,Cooling,Yogurt (1000),Yogurt-LOT9237,-1.4,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,6.8,°C,5 to 10,N,None,In Control,N,5.16,N,Minor deviation corrected,Y
YOG-034,Yogurt,Line-1,B,Op-202,2025-02-12 11:00:00,2025-02-12 11:20:00,21.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7728,0.42,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.8,°C,90 to 100,N,None,In Control,Y,7.54,N,Sensor recalibrated,Y
YOG-034,Yogurt,Line-1,B,Op-202,2025-02-12 11:00:00,2025-02-12 11:20:00,21.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7728,0.42,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.68,min,4 to 6,N,None,In Control,N,7.77,N,Minor deviation corrected,Y
YOG-034,Yogurt,Line-1,B,Op-202,2025-02-12 11:20:00,2025-02-12 11:35:00,21.3,2,Homogenization,Milk Mix (1000),Milk Mix-LOT4637,-0.32,Homogenizer,APV Gaulin,Pressure,200.0,212.0,bar,170 to 230,N,None,In Control,Y,3.85,N,Sensor recalibrated,Y
YOG-034,Yogurt,Line-1,B,Op-202,2025-02-12 11:35:00,2025-02-12 11:55:00,21.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6832,0.99,Fermentation Tank,Alfa Laval,Temp,43.0,42.3,°C,40 to 46,N,None,In Control,Y,6.96,N,Minor deviation corrected,Y
YOG-034,Yogurt,Line-1,B,Op-202,2025-02-12 11:35:00,2025-02-12 11:55:00,21.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6832,0.99,Fermentation Tank,Alfa Laval,Time,240.0,234.18,min,210 to 270,N,None,In Control,Y,8.15,N,Adjustment required,Y
YOG-034,Yogurt,Line-1,B,Op-202,2025-02-12 11:55:00,2025-02-12 12:10:00,21.3,4,Cooling,Yogurt (1000),Yogurt-LOT1907,1.54,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.6,°C,5 to 10,N,None,In Control,Y,7.21,N,Minor deviation corrected,Y
YOG-035,Yogurt,Line-2,A,Op-404,2025-02-12 07:00:00,2025-02-12 07:20:00,21.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5654,-1.58,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.7,°C,90 to 100,N,None,In Control,Y,5.77,N,Minor deviation corrected,Y
YOG-035,Yogurt,Line-2,A,Op-404,2025-02-12 07:00:00,2025-02-12 07:20:00,21.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5654,-1.58,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.91,min,4 to 6,N,None,In Control,Y,6.44,N,Filter check done,Y
YOG-035,Yogurt,Line-2,A,Op-404,2025-02-12 07:20:00,2025-02-12 07:35:00,21.6,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6152,3.56,Homogenizer,APV Gaulin,Pressure,200.0,204.8,bar,170 to 230,N,None,In Control,N,4.96,N,Adjustment required,Y
YOG-035,Yogurt,Line-2,A,Op-404,2025-02-12 07:35:00,2025-02-12 07:55:00,21.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3681,2.28,Fermentation Tank,Alfa Laval,Temp,43.0,43.8,°C,40 to 46,N,None,In Control,N,9.21,N,Minor deviation corrected,Y
YOG-035,Yogurt,Line-2,A,Op-404,2025-02-12 07:35:00,2025-02-12 07:55:00,21.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3681,2.28,Fermentation Tank,Alfa Laval,Time,240.0,221.46,min,210 to 270,N,None,In Control,Y,8.85,N,Equipment stable,Y
YOG-035,Yogurt,Line-2,A,Op-404,2025-02-12 07:55:00,2025-02-12 08:10:00,21.6,4,Cooling,Yogurt (1000),Yogurt-LOT5766,-1.18,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,9.5,°C,5 to 10,N,None,Out of Control,N,4.42,N,Minor deviation corrected,Y
YOG-036,Yogurt,Line-3,C,Op-101,2025-02-13 17:00:00,2025-02-13 17:20:00,25.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7615,-3.87,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,96.4,°C,90 to 100,N,None,In Control,N,6.54,N,Routine maintenance soon,Y
YOG-036,Yogurt,Line-3,C,Op-101,2025-02-13 17:00:00,2025-02-13 17:20:00,25.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7615,-3.87,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.06,min,4 to 6,N,None,In Control,N,5.99,N,Adjustment required,Y
YOG-036,Yogurt,Line-3,C,Op-101,2025-02-13 17:20:00,2025-02-13 17:35:00,25.6,2,Homogenization,Milk Mix (1000),Milk Mix-LOT8632,1.38,Homogenizer,APV Gaulin,Pressure,200.0,216.9,bar,170 to 230,N,None,In Control,N,6.12,N,Sensor recalibrated,Y
YOG-036,Yogurt,Line-3,C,Op-101,2025-02-13 17:35:00,2025-02-13 17:55:00,25.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6617,-0.36,Fermentation Tank,Alfa Laval,Temp,43.0,43.3,°C,40 to 46,N,None,In Control,N,7.74,N,Equipment stable,Y
YOG-036,Yogurt,Line-3,C,Op-101,2025-02-13 17:35:00,2025-02-13 17:55:00,25.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6617,-0.36,Fermentation Tank,Alfa Laval,Time,240.0,250.19,min,210 to 270,N,None,In Control,N,8.66,N,Minor deviation corrected,Y
YOG-036,Yogurt,Line-3,C,Op-101,2025-02-13 17:55:00,2025-02-13 18:10:00,25.6,4,Cooling,Yogurt (1000),Yogurt-LOT3352,1.54,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.3,°C,5 to 10,N,None,In Control,N,5.63,N,Routine maintenance soon,Y
YOG-037,Yogurt,Line-1,A,Op-404,2025-02-13 09:00:00,2025-02-13 09:20:00,18.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4683,-1.76,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,92.2,°C,90 to 100,N,None,In Control,Y,7.0,N,Minor deviation corrected,Y
YOG-037,Yogurt,Line-1,A,Op-404,2025-02-13 09:00:00,2025-02-13 09:20:00,18.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4683,-1.76,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.59,min,4 to 6,N,None,In Control,N,6.53,N,Minor deviation corrected,Y
YOG-037,Yogurt,Line-1,A,Op-404,2025-02-13 09:20:00,2025-02-13 09:35:00,18.2,2,Homogenization,Milk Mix (1000),Milk Mix-LOT1258,3.42,Homogenizer,APV Gaulin,Pressure,200.0,208.7,bar,170 to 230,N,None,In Control,Y,5.18,Y,Equipment stable,Y
YOG-037,Yogurt,Line-1,A,Op-404,2025-02-13 09:35:00,2025-02-13 09:55:00,18.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4615,-1.42,Fermentation Tank,Alfa Laval,Temp,43.0,42.4,°C,40 to 46,N,None,In Control,Y,8.49,N,Adjustment required,Y
YOG-037,Yogurt,Line-1,A,Op-404,2025-02-13 09:35:00,2025-02-13 09:55:00,18.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4615,-1.42,Fermentation Tank,Alfa Laval,Time,240.0,244.07,min,210 to 270,N,None,In Control,N,8.29,N,Filter check done,Y
YOG-037,Yogurt,Line-1,A,Op-404,2025-02-13 09:55:00,2025-02-13 10:10:00,18.2,4,Cooling,Yogurt (1000),Yogurt-LOT2674,-2.04,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,6.6,°C,5 to 10,N,None,Out of Control,N,4.95,N,Operator verified,Y
YOG-038,Yogurt,Line-2,A,Op-101,2025-02-14 09:00:00,2025-02-14 09:20:00,20.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7410,2.49,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,97.5,°C,90 to 100,N,None,In Control,Y,5.35,N,Equipment stable,Y
YOG-038,Yogurt,Line-2,A,Op-101,2025-02-14 09:00:00,2025-02-14 09:20:00,20.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7410,2.49,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.05,min,4 to 6,N,None,In Control,N,7.63,N,Adjustment required,Y
YOG-038,Yogurt,Line-2,A,Op-101,2025-02-14 09:20:00,2025-02-14 09:35:00,20.6,2,Homogenization,Milk Mix (1000),Milk Mix-LOT8197,2.89,Homogenizer,APV Gaulin,Pressure,200.0,196.1,bar,170 to 230,N,None,In Control,Y,6.03,N,Operator verified,Y
YOG-038,Yogurt,Line-2,A,Op-101,2025-02-14 09:35:00,2025-02-14 09:55:00,20.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT1760,0.35,Fermentation Tank,Alfa Laval,Temp,43.0,43.3,°C,40 to 46,N,None,In Control,N,9.49,N,Routine maintenance soon,Y
YOG-038,Yogurt,Line-2,A,Op-101,2025-02-14 09:35:00,2025-02-14 09:55:00,20.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT1760,0.35,Fermentation Tank,Alfa Laval,Time,240.0,231.63,min,210 to 270,N,None,In Control,Y,9.17,N,Operator verified,Y
YOG-038,Yogurt,Line-2,A,Op-101,2025-02-14 09:55:00,2025-02-14 10:10:00,20.6,4,Cooling,Yogurt (1000),Yogurt-LOT4069,-1.41,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.4,°C,5 to 10,N,None,In Control,Y,6.8,N,Equipment stable,Y
YOG-039,Yogurt,Line-1,C,Op-404,2025-02-14 06:00:00,2025-02-14 06:20:00,22.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6000,5.07,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.8,°C,90 to 100,N,None,In Control,Y,7.75,N,Adjustment required,Y
YOG-039,Yogurt,Line-1,C,Op-404,2025-02-14 06:00:00,2025-02-14 06:20:00,22.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6000,5.07,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.75,min,4 to 6,N,None,In Control,Y,6.93,N,Adjustment required,Y
YOG-039,Yogurt,Line-1,C,Op-404,2025-02-14 06:20:00,2025-02-14 06:35:00,22.1,2,Homogenization,Milk Mix (1000),Milk Mix-LOT2334,2.55,Homogenizer,APV Gaulin,Pressure,200.0,200.7,bar,170 to 230,N,None,In Control,N,4.58,N,Adjustment required,Y
YOG-039,Yogurt,Line-1,C,Op-404,2025-02-14 06:35:00,2025-02-14 06:55:00,22.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3552,-0.1,Fermentation Tank,Alfa Laval,Temp,43.0,43.0,°C,40 to 46,N,None,In Control,Y,8.07,N,Minor deviation corrected,Y
YOG-039,Yogurt,Line-1,C,Op-404,2025-02-14 06:35:00,2025-02-14 06:55:00,22.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3552,-0.1,Fermentation Tank,Alfa Laval,Time,240.0,247.24,min,210 to 270,N,None,In Control,Y,7.28,N,All normal,Y
YOG-039,Yogurt,Line-1,C,Op-404,2025-02-14 06:55:00,2025-02-14 07:10:00,22.1,4,Cooling,Yogurt (1000),Yogurt-LOT2723,1.54,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.3,°C,5 to 10,N,None,In Control,Y,5.78,N,Sensor recalibrated,Y
YOG-040,Yogurt,Line-3,B,Op-303,2025-02-15 15:00:00,2025-02-15 15:20:00,23.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8280,1.26,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.2,°C,90 to 100,N,None,In Control,N,8.31,N,Adjustment required,Y
YOG-040,Yogurt,Line-3,B,Op-303,2025-02-15 15:00:00,2025-02-15 15:20:00,23.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8280,1.26,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.25,min,4 to 6,N,None,In Control,N,8.8,N,Operator verified,Y
YOG-040,Yogurt,Line-3,B,Op-303,2025-02-15 15:20:00,2025-02-15 15:35:00,23.3,2,Homogenization,Milk Mix (1000),Milk Mix-LOT1805,2.47,Homogenizer,APV Gaulin,Pressure,200.0,210.0,bar,170 to 230,N,None,In Control,N,5.29,N,Filter check done,Y
YOG-040,Yogurt,Line-3,B,Op-303,2025-02-15 15:35:00,2025-02-15 15:55:00,23.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2527,-0.53,Fermentation Tank,Alfa Laval,Temp,43.0,42.8,°C,40 to 46,N,None,In Control,N,7.74,N,Minor deviation corrected,Y
YOG-040,Yogurt,Line-3,B,Op-303,2025-02-15 15:35:00,2025-02-15 15:55:00,23.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2527,-0.53,Fermentation Tank,Alfa Laval,Time,240.0,231.97,min,210 to 270,N,None,In Control,N,8.06,N,All normal,Y
YOG-040,Yogurt,Line-3,B,Op-303,2025-02-15 15:55:00,2025-02-15 16:10:00,23.3,4,Cooling,Yogurt (1000),Yogurt-LOT2079,4.45,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.7,°C,5 to 10,N,None,In Control,N,5.39,N,Sensor recalibrated,Y
YOG-041,Yogurt,Line-1,B,Op-303,2025-02-15 18:00:00,2025-02-15 18:20:00,20.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6751,1.89,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.6,°C,90 to 100,N,None,In Control,N,6.34,N,Operator verified,Y
YOG-041,Yogurt,Line-1,B,Op-303,2025-02-15 18:00:00,2025-02-15 18:20:00,20.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6751,1.89,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.97,min,4 to 6,N,None,In Control,N,6.71,N,Routine maintenance soon,Y
YOG-041,Yogurt,Line-1,B,Op-303,2025-02-15 18:20:00,2025-02-15 18:35:00,20.9,2,Homogenization,Milk Mix (1000),Milk Mix-LOT5495,3.08,Homogenizer,APV Gaulin,Pressure,200.0,177.2,bar,170 to 230,N,None,Out of Control,Y,6.38,N,Routine maintenance soon,Y
YOG-041,Yogurt,Line-1,B,Op-303,2025-02-15 18:35:00,2025-02-15 18:55:00,20.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8488,0.39,Fermentation Tank,Alfa Laval,Temp,43.0,42.1,°C,40 to 46,N,None,In Control,N,9.18,N,Filter check done,Y
YOG-041,Yogurt,Line-1,B,Op-303,2025-02-15 18:35:00,2025-02-15 18:55:00,20.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8488,0.39,Fermentation Tank,Alfa Laval,Time,240.0,251.82,min,210 to 270,N,None,In Control,Y,8.75,N,Operator verified,Y
YOG-041,Yogurt,Line-1,B,Op-303,2025-02-15 18:55:00,2025-02-15 19:10:00,20.9,4,Cooling,Yogurt (1000),Yogurt-LOT7038,-0.95,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.2,°C,5 to 10,N,None,In Control,Y,4.39,N,Filter check done,Y
YOG-042,Yogurt,Line-3,B,Op-303,2025-02-16 08:00:00,2025-02-16 08:20:00,23.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2188,0.73,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.8,°C,90 to 100,N,None,In Control,N,7.55,N,All normal,Y
YOG-042,Yogurt,Line-3,B,Op-303,2025-02-16 08:00:00,2025-02-16 08:20:00,23.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2188,0.73,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.87,min,4 to 6,N,None,In Control,N,7.54,N,Routine maintenance soon,Y
YOG-042,Yogurt,Line-3,B,Op-303,2025-02-16 08:20:00,2025-02-16 08:35:00,23.1,2,Homogenization,Milk Mix (1000),Milk Mix-LOT4826,0.75,Homogenizer,APV Gaulin,Pressure,200.0,198.5,bar,170 to 230,N,None,In Control,N,3.65,N,All normal,Y
YOG-042,Yogurt,Line-3,B,Op-303,2025-02-16 08:35:00,2025-02-16 08:55:00,23.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7687,-1.11,Fermentation Tank,Alfa Laval,Temp,43.0,43.5,°C,40 to 46,N,None,In Control,N,6.41,Y,Adjustment required,Y
YOG-042,Yogurt,Line-3,B,Op-303,2025-02-16 08:35:00,2025-02-16 08:55:00,23.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7687,-1.11,Fermentation Tank,Alfa Laval,Time,240.0,249.67,min,210 to 270,N,None,In Control,Y,6.09,N,Filter check done,Y
YOG-042,Yogurt,Line-3,B,Op-303,2025-02-16 08:55:00,2025-02-16 09:10:00,23.1,4,Cooling,Yogurt (1000),Yogurt-LOT6446,-1.48,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.0,°C,5 to 10,N,None,In Control,Y,6.05,N,Equipment stable,Y
YOG-043,Yogurt,Line-3,C,Op-303,2025-02-16 12:00:00,2025-02-16 12:20:00,26.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6599,-1.47,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.5,°C,90 to 100,N,None,In Control,N,6.46,N,Equipment stable,Y
YOG-043,Yogurt,Line-3,C,Op-303,2025-02-16 12:00:00,2025-02-16 12:20:00,26.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6599,-1.47,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.42,min,4 to 6,N,None,In Control,Y,6.81,N,Operator verified,Y
YOG-043,Yogurt,Line-3,C,Op-303,2025-02-16 12:20:00,2025-02-16 12:35:00,26.7,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6024,3.97,Homogenizer,APV Gaulin,Pressure,200.0,202.9,bar,170 to 230,N,None,In Control,Y,5.2,N,Routine maintenance soon,Y
YOG-043,Yogurt,Line-3,C,Op-303,2025-02-16 12:35:00,2025-02-16 12:55:00,26.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7506,-0.29,Fermentation Tank,Alfa Laval,Temp,43.0,41.0,°C,40 to 46,N,None,In Control,N,6.11,N,All normal,Y
YOG-043,Yogurt,Line-3,C,Op-303,2025-02-16 12:35:00,2025-02-16 12:55:00,26.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7506,-0.29,Fermentation Tank,Alfa Laval,Time,240.0,248.56,min,210 to 270,N,None,In Control,N,5.92,N,Routine maintenance soon,Y
YOG-043,Yogurt,Line-3,C,Op-303,2025-02-16 12:55:00,2025-02-16 13:10:00,26.7,4,Cooling,Yogurt (1000),Yogurt-LOT3719,0.31,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.3,°C,5 to 10,N,None,In Control,N,6.76,N,Sensor recalibrated,Y
YOG-044,Yogurt,Line-2,A,Op-404,2025-02-17 08:00:00,2025-02-17 08:20:00,20.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7311,2.04,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.5,°C,90 to 100,N,None,In Control,N,7.31,N,Minor deviation corrected,Y
YOG-044,Yogurt,Line-2,A,Op-404,2025-02-17 08:00:00,2025-02-17 08:20:00,20.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7311,2.04,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,6.0,min,4 to 6,N,None,Out of Control,Y,7.56,N,All normal,Y
YOG-044,Yogurt,Line-2,A,Op-404,2025-02-17 08:20:00,2025-02-17 08:35:00,20.8,2,Homogenization,Milk Mix (1000),Milk Mix-LOT7743,-0.05,Homogenizer,APV Gaulin,Pressure,200.0,193.6,bar,170 to 230,N,None,In Control,Y,4.55,N,Filter check done,Y
YOG-044,Yogurt,Line-2,A,Op-404,2025-02-17 08:35:00,2025-02-17 08:55:00,20.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9160,-0.3,Fermentation Tank,Alfa Laval,Temp,43.0,44.4,°C,40 to 46,N,None,In Control,Y,7.78,N,Filter check done,Y
YOG-044,Yogurt,Line-2,A,Op-404,2025-02-17 08:35:00,2025-02-17 08:55:00,20.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9160,-0.3,Fermentation Tank,Alfa Laval,Time,240.0,256.19,min,210 to 270,N,None,In Control,Y,6.43,N,Adjustment required,Y
YOG-044,Yogurt,Line-2,A,Op-404,2025-02-17 08:55:00,2025-02-17 09:10:00,20.8,4,Cooling,Yogurt (1000),Yogurt-LOT8064,-0.38,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,6.6,°C,5 to 10,N,None,Out of Control,Y,7.51,N,Sensor recalibrated,Y
YOG-045,Yogurt,Line-1,B,Op-404,2025-02-17 12:00:00,2025-02-17 12:20:00,22.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7916,-1.81,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.1,°C,90 to 100,N,None,In Control,N,8.53,N,Filter check done,Y
YOG-045,Yogurt,Line-1,B,Op-404,2025-02-17 12:00:00,2025-02-17 12:20:00,22.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7916,-1.81,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.0,min,4 to 6,N,None,Out of Control,Y,7.39,N,Minor deviation corrected,Y
YOG-045,Yogurt,Line-1,B,Op-404,2025-02-17 12:20:00,2025-02-17 12:35:00,22.9,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9394,-1.65,Homogenizer,APV Gaulin,Pressure,200.0,180.1,bar,170 to 230,N,None,In Control,Y,7.21,N,Minor deviation corrected,Y
YOG-045,Yogurt,Line-1,B,Op-404,2025-02-17 12:35:00,2025-02-17 12:55:00,22.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8399,-1.83,Fermentation Tank,Alfa Laval,Temp,43.0,42.7,°C,40 to 46,N,None,In Control,N,6.9,N,Routine maintenance soon,Y
YOG-045,Yogurt,Line-1,B,Op-404,2025-02-17 12:35:00,2025-02-17 12:55:00,22.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8399,-1.83,Fermentation Tank,Alfa Laval,Time,240.0,242.56,min,210 to 270,N,None,In Control,N,7.03,N,Equipment stable,Y
YOG-045,Yogurt,Line-1,B,Op-404,2025-02-17 12:55:00,2025-02-17 13:10:00,22.9,4,Cooling,Yogurt (1000),Yogurt-LOT8615,4.16,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.2,°C,5 to 10,N,None,In Control,N,5.41,N,Sensor recalibrated,Y
YOG-046,Yogurt,Line-1,B,Op-303,2025-02-18 18:00:00,2025-02-18 18:20:00,24.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT3728,-5.04,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.8,°C,90 to 100,N,None,In Control,Y,8.88,N,All normal,Y
YOG-046,Yogurt,Line-1,B,Op-303,2025-02-18 18:00:00,2025-02-18 18:20:00,24.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT3728,-5.04,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.39,min,4 to 6,N,None,In Control,Y,9.07,N,Routine maintenance soon,Y
YOG-046,Yogurt,Line-1,B,Op-303,2025-02-18 18:20:00,2025-02-18 18:35:00,24.8,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9240,2.42,Homogenizer,APV Gaulin,Pressure,200.0,195.4,bar,170 to 230,N,None,In Control,N,5.64,Y,Equipment stable,Y
YOG-046,Yogurt,Line-1,B,Op-303,2025-02-18 18:35:00,2025-02-18 18:55:00,24.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3282,-0.4,Fermentation Tank,Alfa Laval,Temp,43.0,42.9,°C,40 to 46,N,None,In Control,Y,6.38,N,Filter check done,Y
YOG-046,Yogurt,Line-1,B,Op-303,2025-02-18 18:35:00,2025-02-18 18:55:00,24.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3282,-0.4,Fermentation Tank,Alfa Laval,Time,240.0,219.34,min,210 to 270,N,None,In Control,N,6.44,N,Filter check done,Y
YOG-046,Yogurt,Line-1,B,Op-303,2025-02-18 18:55:00,2025-02-18 19:10:00,24.8,4,Cooling,Yogurt (1000),Yogurt-LOT9607,-4.26,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.5,°C,5 to 10,N,None,In Control,N,4.82,N,All normal,Y
YOG-047,Yogurt,Line-1,A,Op-303,2025-02-18 12:00:00,2025-02-18 12:20:00,24.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5261,3.34,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.9,°C,90 to 100,N,None,In Control,Y,5.92,N,Minor deviation corrected,Y
YOG-047,Yogurt,Line-1,A,Op-303,2025-02-18 12:00:00,2025-02-18 12:20:00,24.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5261,3.34,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.0,min,4 to 6,N,None,In Control,N,5.46,N,Sensor recalibrated,Y
YOG-047,Yogurt,Line-1,A,Op-303,2025-02-18 12:20:00,2025-02-18 12:35:00,24.2,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6284,-1.74,Homogenizer,APV Gaulin,Pressure,200.0,207.0,bar,170 to 230,N,None,In Control,N,5.75,N,Operator verified,Y
YOG-047,Yogurt,Line-1,A,Op-303,2025-02-18 12:35:00,2025-02-18 12:55:00,24.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8019,-2.17,Fermentation Tank,Alfa Laval,Temp,43.0,42.3,°C,40 to 46,N,None,In Control,N,7.32,N,Routine maintenance soon,Y
